Topic,Count,Name,Representation,Llama2,Representative_Docs
256,22,256_whey_lb_100 whey_vanilla lb,"['whey', 'lb', '100 whey', 'vanilla lb', 'chocolate mint', 'chocolate', 'vanilla', '100', 'whey low', 'stevia']","['Whey protein taste test reviews', '', '', '', '', '', '', '', '', '']","['100 whey , chocolate mint 5 lb i thought it would taste like chocolate but i barely could taste it but what ever its natural and mixes well with spoon .', '100 whey , vanilla 5 lb one of the better tasting strawberry flavors out there . nothing bad to say , as whey is whey . good price , good flavor .', '100 whey , vanilla 5 lb i thought it would taste like chocolate but i barely could taste it but what ever its natural and mixes well with spoon .']"
257,22,257_lighter_zippo_fuel_flame,"['lighter', 'zippo', 'fuel', 'flame', 'torch', 'brass', 'chrome', 'pocket lighter', 'street chrome', 'chrome pocket']","['Zippo Lighters and Accessories', '', '', '', '', '', '', '', '', '']","['zippo street chrome pocket lighter i am a chinese , this is my first time in the united states of america amazon shopping , this is a pleasant shopping experience , let me feel the transnational shopping convenience . of course , the lighter is also very good , affordable', 'zippo armor high polish brass lighter i bought this for my dad like this one , decent look , proper weight , recommend to everyone looking for a zippo lighter', 'zippo lighter fluid 12oz . it should let me open without any tools . plus , there are no instructions for opening . the fuel works , of course .']"
258,22,258_pads_nursing_reusable_invacare,"['pads', 'nursing', 'reusable', 'invacare', 'disposable', 'washable', 'bed pads', 'underpads', 'absorbant', 'bed']","['Reusable Pads for Nursing and Incontinence', '', '', '', '', '', '', '', '', '']","['medela 100 cotton washable nursing bra pads as far as reusable nursing pads go , i really like these . they are very soft and about as absorbent as you could hope a cotton pad to be .', 'philips avent washable nursing pads , 6 count i was unhappy with disposable nursing pads so i gave these a whirl . they are way too small , so any shifting at all renders them completely useless . i am a 38dd while nursing , so maybe these would work', 'invacare reusable bed pads my 93 year old mother has lewy body dementia and is incontinent . this large size fits perfectly across a double bed and eliminates having to buy disposable pads . i purchased 6 of these pads and use them both on a bed and on a']"
259,22,259_dinosaurs_dinosaur_rex_dino,"['dinosaurs', 'dinosaur', 'rex', 'dino', 'tyrannosaurus', 'mat', 'cool', 'schleich', 'bin', 'extra large']","['Toy Dinosaurs', '', '', '', '', '', '', '', '', '']","['triceratops although a little bit on the pricey side , it is worth it to spend the little extra on a schleich animal . the dinosaur collection is a great addition to all the other animals already in the sortiment . my son loves dinosaurs , so i was happy', ""mega core dig up dino tyrannosaurus rex bought this for an 8 year old and the dinosaur did n't stand up on its own . child was not impressed ."", ""melissa doug dinosaurs extra large floor puzzle 48 piece what young boy does n't love dinosaurs ? this puzzle is endlessly facinating with the variety of dinosaurs to look at in all different nice bright colors . it has just the right amount of pieces . the different colors and""]"
260,22,260_crackers_ounce boxes_boxes pack_cracker,"['crackers', 'ounce boxes', 'boxes pack', 'cracker', 'boxes', 'want want', 'carr', 'wheat', 'rye', 'ounce']","['Cracker preferences and purchasing experiences', '', '', '', '', '', '', '', '', '']","[""wheatsworth crackers , 11 . 5 ounce boxes ( pack of 12 ) my husband loves these crackers , but we ca n't buy them anywhere in town anymore . probably because they cost way more than any other wheat cracker , but they 're way better than any other"", ""carr 's table water crackers , roasted garlic herbs , 4 . 25 ounce boxes ( pack of 6 ) carr 's crackers are about as good as crackers get . they 're tasty , sized right and sturdy enough for dipping ."", ""health valley crackers , organic whole wheat , 6 ounce boxes ( pack of 6 ) these crackers are very tasty , as well as healthy . unfortunately , ups ca n't deliver anything without kicking it around a bit , and every box was full of mostly broken crackers""]"
261,22,261_rocket_stomp_glow_rockets,"['rocket', 'stomp', 'glow', 'rockets', 'jr', 'ultra', 'launch', 'glow dark', 'kit', 'year old']","['Toy Rocket Launchers for Kids', '', '', '', '', '', '', '', '', '']","[""stomp rocket jr . glow kit my three year old grandson rec 'd this for christmas , and shared it with his 5 year old boy cousin , and 3 year old girl cousin . they loved it and wanted to play with it all day . since the rocket"", 'ultra stomp rocket bought this for my 3 year old nephews birthday party . as with most kids , he has a limited attention span . this toy provides the instant shock and awe value needed to grab kids attentions . the first stomp and rocket launch results in instant', 'stomp rocket jr . glow kit i love the stomp rocket jr . glow kit because it is one of the few things that my older boys ( 6 and 7 ) and younger girls ( 3 and 7 months ) can all enjoy playing with together . the quality']"
262,22,262_rocket_estes_revell_model,"['rocket', 'estes', 'revell', 'model', 'kit', 'flying', 'vii', 'type vii', 'flier', '72']","['Model Rocket Kits from Estes', '', '', '', '', '', '', '', '', '']","['estes 1262 cosmic cobra flying model rocket kit this shipment was packaged properly and was fast ... not much more you can ask for ... as for the rocket , i did this as a hobby when i was younger and this is a great starter rocket for someone just', ""estes 1261 baby bertha flying model rocket kit this baby bertha rocket was easy to build , and launched to perfection on launch day . there 's nothing really extra special about it to differentiate from the other rockets we have , but estes really knows how to build rockets"", 'estes 2178 hi flier flying model rocket kit this rocket soared well out of sight of the naked eye to 1750 feet with a c6 engine and it was probably 6 to 8 seconds before it reappeared on its descent with the orange streamer deployed . a soccer or baseball']"
263,22,263_knee_knee support_support_pat,"['knee', 'knee support', 'support', 'pat', 'brace', 'knees', 'strap', 'mueller', 'mcdavid', 'hinged']","['Knee Support and Braces', '', '', '', '', '', '', '', '', '']","['otc orthotex knee support with stabilizer pad i measured my knee around the bend and then ordered this is the coordinating size , which was recommended on the site , and it is way too large . it falls down my knee the moment i put it on . going', 'pro band sports kneedit knee support , black white i had a total knee replacement 6 years and am very active in participation sports . the kneed it knee brace offers additional support for my "" new "" knee , both physical and psychologically . very satisfied with the way', 'mcdavid knee support open patella it is hard for me to find an xxl knee support or brace and with a big leg knee smaller sizes are not comfortable . the mcdavid is big enough to be comfortable and yet does provide good support . it is made of a']"
264,21,264_towel_aquis_towels_aquis microfiber,"['towel', 'aquis', 'towels', 'aquis microfiber', 'microfiber hair', 'salux', 'microfiber', '39 inches', '39', 'paper towels']","['Aquis Microfiber Towels', '', '', '', '', '', '', '', '', '']","['aquis microfiber hair towel , ( 19 x 39 inches ) this towel is far superior to a regular bath towel for wrapping around your head turban style when you get out of the shower . it is compact , light and absorbent . i will probably pick up a', 'aquis microfiber hair towel , lisse crepe ( 19 x 39 inches ) bought one for a hair towel and several to use as a sports towel . awesome ! really dries your hands better than a regular towel . i ended up also buying the bath sheet for me', ""aquis microfiber hair towel , lisse crepe ( 19 x 39 inches ) this is my second hair towel by aquis , with the first one finally not absorbing water as well after at least five years . my new towel does everything that other 's have stated and is""]"
265,21,265_leapfrog_leapfrog leapstart_leapstart_leapstart learning,"['leapfrog', 'leapfrog leapstart', 'leapstart', 'leapstart learning', 'learning table', 'learning', 'toy', 'leap', 'leap frog', 'letters']","['LeapFrog LeapStart Learning Table - A Favorite Toy for Toddlers', '', '', '', '', '', '', '', '', '']","['leapfrog leapstart learning table we got this toy for my son when he was 6 months old and he loved it then , now at 16 months it is still his favorite and most used toy . every toddler that comes to visit goes straight to this toy and has', 'leapfrog leapstart learning table isaac received this as a christmas gift from his grandparents . we finally set it up two weeks ago , and the first time he played with it , he pulled himself to standing to see what was happening ( he is eight months old )', 'leapfrog leapstart learning table this is the greatest toy for 6 months and up ( both of my nephews are loving it ! ! ) it is a perfect gift , as the parents can take it everywhere and it has tons of music and activities to keep the child']"
